id,category,subcategory,region,language,user_question,bot_answer,source,tags,created_at
BFP-00700,Electrical Safety,Appliances,Region IV-A,en,Who should I call when know if my outlet is overloaded?,"Warm plates, tripping breakers, and buzzing sounds suggest overload. Move devices to separate circuits and consult a licensed electrician. Never use water on grease or electrical fires.",BFP public education best practices,"['fire safety', 'appliances', 'electrical safety', 'Region IV-A']",2025-10-09T04:57:51.688123Z
BFP-00701,School Safety,Students,NCR,en,Who should I call when teach students about fire safety?,"Use age-appropriate activities, practice evacuation, assign marshals, and brief on stop, drop, and roll. Coordinate drills with the local fire station. Crawl low under smoke and close doors behind you.",BFP public education best practices,"['fire safety', 'students', 'school safety', 'NCR']",2025-10-09T04:57:51.688126Z
BFP-00702,Workplace Safety,Compliance,BARMM,en,Where can I keep our office compliant with fire codes?,"Maintain extinguishers and signage, conduct quarterly drills, clear egress paths, and update maintenance logs. Coordinate with local BFP for inspections. Teach children stop, drop, and roll and how to call for help.",BFP public education best practices,"['fire safety', 'compliance', 'workplace safety', 'BARMM']",2025-10-09T04:57:51.688129Z
BFP-00703,School Safety,Teachers,Region XI,en,Is it safe to teach students about fire safety?,"Use age-appropriate activities, practice evacuation, assign marshals, and brief on stop, drop, and roll. Coordinate drills with the local fire station. Keep a Class ABC extinguisher accessible and learn PASS: Pull, Aim, Squeeze, Sweep.",BFP public education best practices,"['fire safety', 'teachers', 'school safety', 'Region XI']",2025-10-09T04:57:51.688132Z
BFP-00704,General Safety,Myths,Region VI,en,How do I improve fire safety in a small apartment?,"Install smoke alarms in sleeping areas, keep exits clear, and avoid blocking sprinklers. Keep a go-bag and review your plan with roommates. Call 911 or local BFP hotline immediately and evacuate first.",BFP public education best practices,"['fire safety', 'myths', 'general safety', 'Region VI']",2025-10-09T04:57:51.688136Z
BFP-00705,General Safety,Myths,Region X,en,Do we need to improve fire safety in a small apartment?,"Install smoke alarms in sleeping areas, keep exits clear, and avoid blocking sprinklers. Keep a go-bag and review your plan with roommates. Never use water on grease or electrical fires.",BFP public education best practices,"['fire safety', 'myths', 'general safety', 'Region X']",2025-10-09T04:57:51.688139Z
BFP-00706,Emergency Response,Call,Region VI,en,Can I respond when a small fire starts at night?,"Alert everyone, evacuate along your plan, call 911/BFP, and only attempt a quick extinguisher use if trained and the exit is behind you. Call 911 or local BFP hotline immediately and evacuate first.",BFP public education best practices,"['fire safety', 'call', 'emergency response', 'Region VI']",2025-10-09T04:57:51.688142Z
BFP-00707,School Safety,Drills,Region I,en,Can I teach students about fire safety?,"Use age-appropriate activities, practice evacuation, assign marshals, and brief on stop, drop, and roll. Coordinate drills with the local fire station. Teach children stop, drop, and roll and how to call for help.",BFP public education best practices,"['fire safety', 'drills', 'school safety', 'Region I']",2025-10-09T04:57:51.688146Z
BFP-00708,Evacuation Planning,Routes,Region IV-B,en,When should we create a home fire escape plan?,"Map every room, mark two exits, assign a meeting point, and practice twice a year at day and night. Include pets and persons with disabilities. Never use water on grease or electrical fires.",BFP public education best practices,"['fire safety', 'routes', 'evacuation planning', 'Region IV-B']",2025-10-09T04:57:51.688149Z
BFP-00709,Community & BFP,Permits,Region X,en,Do we need to get a fire safety inspection certificate?,"Prepare building plans, extinguisher records, and electrical clearances, then apply at the BFP office. Schedule inspection and address any noted findings. Keep exits clear and practice two ways out.",BFP public education best practices,"['fire safety', 'permits', 'community & bfp', 'Region X']",2025-10-09T04:57:51.688153Z
BFP-00710,Kitchen Safety,LPG,Region IV-A,en,Do we need to handle a grease fire on my stove?,"Turn off the heat, cover the pan with a metal lid, and use baking soda if needed. Never use water. Never use water on grease or electrical fires.",BFP public education best practices,"['fire safety', 'lpg', 'kitchen safety', 'Region IV-A']",2025-10-09T04:57:51.688156Z
BFP-00711,Workplace Safety,Compliance,Region VIII,en,When should we keep our office compliant with fire codes?,"Maintain extinguishers and signage, conduct quarterly drills, clear egress paths, and update maintenance logs. Coordinate with local BFP for inspections. Avoid daisy-chaining extension cords and overloading outlets.",BFP public education best practices,"['fire safety', 'compliance', 'workplace safety', 'Region VIII']",2025-10-09T04:57:51.688160Z
BFP-00712,General Safety,Basics,Region I,en,Can I improve fire safety in a small apartment?,"Install smoke alarms in sleeping areas, keep exits clear, and avoid blocking sprinklers. Keep a go-bag and review your plan with roommates. Teach children stop, drop, and roll and how to call for help.",BFP public education best practices,"['fire safety', 'basics', 'general safety', 'Region I']",2025-10-09T04:57:51.688163Z
BFP-00713,First Aid,Burns,BARMM,en,How do I treat a minor burn safely?,"Cool under running water for 20 minutes, remove tight items, cover with a clean non-stick dressing, and seek care if blistered or large. Do not apply butter or toothpaste. Crawl low under smoke and close doors behind you.",BFP public education best practices,"['fire safety', 'burns', 'first aid', 'BARMM']",2025-10-09T04:57:51.688166Z
BFP-00714,Community & BFP,Hotline,Region IV-A,en,Where can I get a fire safety inspection certificate?,"Prepare building plans, extinguisher records, and electrical clearances, then apply at the BFP office. Schedule inspection and address any noted findings. Keep a Class ABC extinguisher accessible and learn PASS: Pull, Aim, Squeeze, Sweep.",BFP public education best practices,"['fire safety', 'hotline', 'community & bfp', 'Region IV-A']",2025-10-09T04:57:51.688170Z
BFP-00715,Kitchen Safety,Cooking,NCR,en,When should we handle a grease fire on my stove?,"Turn off the heat, cover the pan with a metal lid, and use baking soda if needed. Never use water. Teach children stop, drop, and roll and how to call for help.",BFP public education best practices,"['fire safety', 'cooking', 'kitchen safety', 'NCR']",2025-10-09T04:57:51.688173Z
BFP-00716,Emergency Response,Call,Region X,en,What should I do if respond when a small fire starts at night?,"Alert everyone, evacuate along your plan, call 911/BFP, and only attempt a quick extinguisher use if trained and the exit is behind you. Crawl low under smoke and close doors behind you.",BFP public education best practices,"['fire safety', 'call', 'emergency response', 'Region X']",2025-10-09T04:57:51.688176Z
BFP-00717,Evacuation Planning,Kits,Region III,en,Where can I create a home fire escape plan?,"Map every room, mark two exits, assign a meeting point, and practice twice a year at day and night. Include pets and persons with disabilities. Call 911 or local BFP hotline immediately and evacuate first.",BFP public education best practices,"['fire safety', 'kits', 'evacuation planning', 'Region III']",2025-10-09T04:57:51.688179Z
BFP-00718,Kitchen Safety,Cooking,Region IV-B,en,Who should I call when handle a grease fire on my stove?,"Turn off the heat, cover the pan with a metal lid, and use baking soda if needed. Never use water. Avoid daisy-chaining extension cords and overloading outlets.",BFP public education best practices,"['fire safety', 'cooking', 'kitchen safety', 'Region IV-B']",2025-10-09T04:57:51.688182Z
BFP-00719,Kitchen Safety,Cooking,Region X,en,Can I handle a grease fire on my stove?,"Turn off the heat, cover the pan with a metal lid, and use baking soda if needed. Never use water. Teach children stop, drop, and roll and how to call for help.",BFP public education best practices,"['fire safety', 'cooking', 'kitchen safety', 'Region X']",2025-10-09T04:57:51.688186Z
BFP-00720,Emergency Response,Evacuate,Region VIII,en,Is it safe to respond when a small fire starts at night?,"Alert everyone, evacuate along your plan, call 911/BFP, and only attempt a quick extinguisher use if trained and the exit is behind you. Keep a Class ABC extinguisher accessible and learn PASS: Pull, Aim, Squeeze, Sweep.",BFP public education best practices,"['fire safety', 'evacuate', 'emergency response', 'Region VIII']",2025-10-09T04:57:51.688189Z
BFP-00721,Emergency Response,Aftermath,NCR,en,Do we need to respond when a small fire starts at night?,"Alert everyone, evacuate along your plan, call 911/BFP, and only attempt a quick extinguisher use if trained and the exit is behind you. Store LPG cylinders upright in a ventilated area and check for leaks with soapy water.",BFP public education best practices,"['fire safety', 'aftermath', 'emergency response', 'NCR']",2025-10-09T04:57:51.688192Z
BFP-00722,Community & BFP,Hotline,Region IV-B,en,Do we need to get a fire safety inspection certificate?,"Prepare building plans, extinguisher records, and electrical clearances, then apply at the BFP office. Schedule inspection and address any noted findings. Crawl low under smoke and close doors behind you.",BFP public education best practices,"['fire safety', 'hotline', 'community & bfp', 'Region IV-B']",2025-10-09T04:57:51.688201Z
BFP-00723,Community & BFP,Hotline,Region III,en,Why does get a fire safety inspection certificate?,"Prepare building plans, extinguisher records, and electrical clearances, then apply at the BFP office. Schedule inspection and address any noted findings. Keep a Class ABC extinguisher accessible and learn PASS: Pull, Aim, Squeeze, Sweep.",BFP public education best practices,"['fire safety', 'hotline', 'community & bfp', 'Region III']",2025-10-09T04:57:51.688204Z
BFP-00724,Kitchen Safety,LPG,Region II,en,Can I handle a grease fire on my stove?,"Turn off the heat, cover the pan with a metal lid, and use baking soda if needed. Never use water. Crawl low under smoke and close doors behind you.",BFP public education best practices,"['fire safety', 'lpg', 'kitchen safety', 'Region II']",2025-10-09T04:57:51.688208Z
BFP-00725,Kitchen Safety,Cooking,Region II,en,Where can I handle a grease fire on my stove?,"Turn off the heat, cover the pan with a metal lid, and use baking soda if needed. Never use water. Avoid daisy-chaining extension cords and overloading outlets.",BFP public education best practices,"['fire safety', 'cooking', 'kitchen safety', 'Region II']",2025-10-09T04:57:51.688214Z
